Step    Eff_PrevBest         F1                 F2                F3                    Eff_Curr             f1                 f2                f3
24      0.005050505050505051 4.202224437588803 -9.197575108244138 7.754402864005597    -0.017171717171717172 4.106823062799469 -8.980290958941238 7.976143462431478
25      0.005050505050505051 4.202224437588803 -9.197575108244138 7.754402864005597     0.003030303030303030 4.181595803221597 -9.307494389252499 7.786256355521836
26      0.005050505050505051 4.202224437588803 -9.197575108244138 7.754402864005597     0.005050505050505051 4.186071418384986 -9.242113529022564 7.738005243158655
27      0.005050505050505051 4.202224437588803 -9.197575108244138 7.754402864005597     0.001010101010101010 4.088389468860117 -9.429617738768071 7.821936356372077
28      0.005050505050505051 4.202224437588803 -9.197575108244138 7.754402864005597     0.0                  3.672601561986186 -9.443478645664669 7.566825213563673
29      0.005050505050505051 4.202224437588803 -9.197575108244138 7.754402864005597     0.0                  4.524190773076281 -9.574835114283827 7.402821830818821
30      0.005050505050505051 4.202224437588803 -9.197575108244138 7.754402864005597     0.006060606060606061 4.099207001187666 -9.026787811410863 7.629684594166297
31      0.006060606060606061 4.099207001187666 -9.026787811410863 7.629684594166297     0.002020202020202020 4.540541041888909 -9.067807272572418 7.438357902669077
32      0.006060606060606061 4.099207001187666 -9.026787811410863 7.629684594166297    -0.009090909090909091 4.098121099876635 -8.797916762502265 7.577034390224905
33      0.006060606060606061 4.099207001187666 -9.026787811410863 7.629684594166297    -0.010101010101010101 4.053501068996765 -8.877566299411127 7.714615904314399
34      0.006060606060606061 4.099207001187666 -9.026787811410863 7.629684594166297     0.002020202020202020 3.996875273833648 -9.271024514941509 7.773560969413706
35      0.006060606060606061 4.099207001187666 -9.026787811410863 7.629684594166297    -0.005050505050505051 4.094282178523709 -8.822106728990459 7.606288061504234
36      0.006060606060606061 4.099207001187666 -9.026787811410863 7.629684594166297    -0.010101010101010101 4.315341103664269 -8.973993371199436 7.630094454231584
37      0.006060606060606061 4.099207001187666 -9.026787811410863 7.629684594166297     0.002020202020202020 4.227678605385666 -9.459708821805666 7.669278473834011
38      0.006060606060606061 4.099207001187666 -9.026787811410863 7.629684594166297    -0.007070707070707071 4.031216826312319 -8.763866305020679 7.651623620714733
39      0.006060606060606061 4.099207001187666 -9.026787811410863 7.629684594166297    -0.005050505050505051 3.800470454151443 -8.953987529482347 7.606181664575355
40      0.006060606060606061 4.099207001187666 -9.026787811410863 7.629684594166297     0.006060606060606061 4.020075564419724 -9.083515285699207 7.635983287569999
41      0.006060606060606061 4.099207001187666 -9.026787811410863 7.629684594166297    -0.020202020202020202 3.694945267193194 -9.073364791965053 8.241440444169898
42      0.006060606060606061 4.099207001187666 -9.026787811410863 7.629684594166297     0.005050505050505051 3.949250597305408 -9.014082996804884 7.847562906393502
43      0.006060606060606061 4.099207001187666 -9.026787811410863 7.629684594166297     0.002020202020202020 4.131969016456652 -9.059423672816179 7.573039977976571
44      0.006060606060606061 4.099207001187666 -9.026787811410863 7.629684594166297    -0.515151515151515152 4.468140980564420 -8.291777400545802 8.410156049395004
45      0.006060606060606061 4.099207001187666 -9.026787811410863 7.629684594166297    -0.007070707070707071 4.298170196529727 -9.413744394807411 7.856550775591959
46      0.006060606060606061 4.099207001187666 -9.026787811410863 7.629684594166297    -0.017171717171717172 4.310270322197080 -8.778669924460330 7.792348855783211
47      0.006060606060606061 4.099207001187666 -9.026787811410863 7.629684594166297    -0.024242424242424242 4.328840494334294 -8.670565590156299 7.612502965711980
48      0.006060606060606061 4.099207001187666 -9.026787811410863 7.629684594166297     0.0                  4.689697666565845 -9.816342822622730 7.216077083784506
49      0.006060606060606061 4.099207001187666 -9.026787811410863 7.629684594166297     0.0                  4.337581587983074 -9.498651653880433 6.736389808525097
50      0.006060606060606061 4.099207001187666 -9.026787811410863 7.629684594166297     0.001010101010101010 3.878147475956319 -8.999280756269213 7.452024292466387
51      0.006060606060606061 4.099207001187666 -9.026787811410863 7.629684594166297     0.001010101010101010 4.575056342598133 -9.616123591285323 7.730656504216353
52      0.006060606060606061 4.099207001187666 -9.026787811410863 7.629684594166297    -0.071717171717171717 3.792061807063312 -8.564978495330289 7.748996149506925
53      0.006060606060606061 4.099207001187666 -9.026787811410863 7.629684594166297    -0.005050505050505051 4.505681378752373 -9.207116777082378 7.711255910105411
54      0.006060606060606061 4.099207001187666 -9.026787811410863 7.629684594166297    -0.934343434343434343 4.853721296080643 -8.545696877255720 8.042974601562202
55      0.006060606060606061 4.099207001187666 -9.026787811410863 7.629684594166297     0.002020202020202020 4.194605690578730 -9.255169793670463 7.712706036187430
56      0.006060606060606061 4.099207001187666 -9.026787811410863 7.629684594166297    -0.029292929292929293 3.393554814306003 -8.866526369833780 8.116757443805632
57      0.006060606060606061 4.099207001187666 -9.026787811410863 7.629684594166297    -0.913131313131313131 4.443230187143065 -8.643255097410840 8.242789071958578
58      0.006060606060606061 4.099207001187666 -9.026787811410863 7.629684594166297    -0.003030303030303030 4.104551892168168 -9.047137576743240 7.693835956225696
59      0.006060606060606061 4.099207001187666 -9.026787811410863 7.629684594166297     0.004040404040404040 4.333255346063343 -9.010364437696870 7.680208077769407
60      0.006060606060606061 4.099207001187666 -9.026787811410863 7.629684594166297     0.003030303030303030 4.067448871214118 -9.103744662643583 7.670879647479527
61      0.006060606060606061 4.099207001187666 -9.026787811410863 7.629684594166297    -0.003030303030303030 4.416865635437329 -8.633247169681031 7.184748238107324
62      0.006060606060606061 4.099207001187666 -9.026787811410863 7.629684594166297     0.0                  4.194570610744778 -9.540638206831197 7.454848788059244
63      0.006060606060606061 4.099207001187666 -9.026787811410863 7.629684594166297     0.001010101010101010 4.365246296673654 -9.053006621954458 7.463007556971008
64      0.006060606060606061 4.099207001187666 -9.026787811410863 7.629684594166297     0.0                  4.157389369503305 -8.973824460986178 7.339517273687221
65      0.006060606060606061 4.099207001187666 -9.026787811410863 7.629684594166297     0.001010101010101010 3.439339120100329 -8.739744099324120 7.413483566929894
66      0.006060606060606061 4.099207001187666 -9.026787811410863 7.629684594166297    -0.006060606060606061 3.903839055767961 -8.911505668075971 7.692949580981693
67      0.006060606060606061 4.099207001187666 -9.026787811410863 7.629684594166297     0.0                  3.393047467601531 -8.882181567176580 6.831812376604726
68      0.006060606060606061 4.099207001187666 -9.026787811410863 7.629684594166297    -0.006060606060606061 3.876756651228121 -9.088105220761882 7.674092871047826
69      0.006060606060606061 4.099207001187666 -9.026787811410863 7.629684594166297     0.004040404040404040 3.888503082164298 -9.282723139862014 7.819637567008914
70      0.006060606060606061 4.099207001187666 -9.026787811410863 7.629684594166297     0.0                  3.881089813834352 -8.706684119299585 7.587157131743676
71      0.006060606060606061 4.099207001187666 -9.026787811410863 7.629684594166297    -0.942424242424242424 3.455378189921690 -8.168658678997028 7.891571039533275
72      0.006060606060606061 4.099207001187666 -9.026787811410863 7.629684594166297     0.004040404040404040 4.199277013658216 -9.033715377905358 7.590333116821750
73      0.006060606060606061 4.099207001187666 -9.026787811410863 7.629684594166297     0.003030303030303030 4.170349676830915 -9.259001490690743 7.800196610725789
74      0.006060606060606061 4.099207001187666 -9.026787811410863 7.629684594166297    -0.464646464646464646 3.832419993502348 -8.572202152720076 7.845674734036199
75      0.006060606060606061 4.099207001187666 -9.026787811410863 7.629684594166297     0.009090909090909091 4.116764722206059 -9.013703240410925 7.646269311193873
76      0.009090909090909091 4.116764722206059 -9.013703240410925 7.646269311193873    -0.023232323232323232 4.106275605009709 -8.823517061052414 7.732926250567628
77      0.009090909090909091 4.116764722206059 -9.013703240410925 7.646269311193873    -0.874747474747474747 4.482818981762696 -8.365692214143769 8.039223239474810
78      0.009090909090909091 4.116764722206059 -9.013703240410925 7.646269311193873    -0.003030303030303030 4.065638640349642 -8.888278667842250 7.548897204362353
79      0.009090909090909091 4.116764722206059 -9.013703240410925 7.646269311193873    -0.005050505050505051 3.982593329170669 -8.991993267223942 7.963663541663240
80      0.009090909090909091 4.116764722206059 -9.013703240410925 7.646269311193873    -0.003030303030303030 4.434654915548903 -9.041673806027390 7.574020609682664
81      0.009090909090909091 4.116764722206059 -9.013703240410925 7.646269311193873    -0.019191919191919192 5.440373699111038 -9.128968338940297 7.582548442446485
82      0.009090909090909091 4.116764722206059 -9.013703240410925 7.646269311193873     0.0                  4.842650709700362 -9.487955209028053 7.467555946279069
83      0.009090909090909091 4.116764722206059 -9.013703240410925 7.646269311193873     0.006060606060606061 4.151684809709662 -8.937012682985827 7.523527800936735
84      0.009090909090909091 4.116764722206059 -9.013703240410925 7.646269311193873    -0.011111111111111111 4.480839453488520 -8.875474974289830 7.696570431848849
85      0.009090909090909091 4.116764722206059 -9.013703240410925 7.646269311193873    -0.012121212121212121 4.170701723198238 -9.003829487971148 7.693706385081249
86      0.009090909090909091 4.116764722206059 -9.013703240410925 7.646269311193873    -0.006060606060606061 4.149977060213574 -9.067194706190453 7.822082396155504
87      0.009090909090909091 4.116764722206059 -9.013703240410925 7.646269311193873     0.0                  3.951311880209271 -9.052989463948947 7.521874739007666
88      0.009090909090909091 4.116764722206059 -9.013703240410925 7.646269311193873     0.0                  3.971066491226010 -9.178061054425468 7.138728435755512
89      0.009090909090909091 4.116764722206059 -9.013703240410925 7.646269311193873     0.0                  4.119340032656446 -9.006516557150217 7.645871377458708
90      0.009090909090909091 4.116764722206059 -9.013703240410925 7.646269311193873    -0.904040404040404040 4.563200792540514 -8.944244383176855 8.181065203607373
91      0.009090909090909091 4.116764722206059 -9.013703240410925 7.646269311193873    -0.017171717171717172 3.724833126956252 -8.954783690002232 7.765334709888842
92      0.009090909090909091 4.116764722206059 -9.013703240410925 7.646269311193873     0.003030303030303030 3.700068094473479 -8.714661473823147 7.393894457408620
93      0.009090909090909091 4.116764722206059 -9.013703240410925 7.646269311193873    -0.261616161616161616 4.055656203129069 -8.794695616224520 7.973336939498611
94      0.009090909090909091 4.116764722206059 -9.013703240410925 7.646269311193873     0.0                  4.299096582710156 -8.666819151449070 7.535764998344575
95      0.009090909090909091 4.116764722206059 -9.013703240410925 7.646269311193873     0.0                  4.125709679985294 -9.332989081577770 7.246701823334537
96      0.009090909090909091 4.116764722206059 -9.013703240410925 7.646269311193873    -0.013131313131313131 4.173118514245381 -9.014083476067906 7.715241754407305
97      0.009090909090909091 4.116764722206059 -9.013703240410925 7.646269311193873    -0.012121212121212121 4.080383663211496 -9.014547760031636 7.648915147412899
98      0.009090909090909091 4.116764722206059 -9.013703240410925 7.646269311193873     0.002020202020202020 4.065020484471518 -9.083588955948267 7.655847370512792
99      0.009090909090909091 4.116764722206059 -9.013703240410925 7.646269311193873    -0.027272727272727273 4.071354565852055 -8.883126933060204 7.753448563753136
100     0.009090909090909091 4.116764722206059 -9.013703240410925 7.646269311193873    -0.040404040404040404 3.728874014601466 -8.671761243237796 7.763546483479770
101     0.009090909090909091 4.116764722206059 -9.013703240410925 7.646269311193873    -0.019191919191919192 4.152357453901442 -8.993808197018911 7.658523358353712
102     0.009090909090909091 4.116764722206059 -9.013703240410925 7.646269311193873     0.0                  3.662509247986117 -9.226279799537643 7.681951155371465
103     0.009090909090909091 4.116764722206059 -9.013703240410925 7.646269311193873    -0.003030303030303030 4.152889018628328 -8.946014792012098 7.885892217657659
104     0.009090909090909091 4.116764722206059 -9.013703240410925 7.646269311193873     0.006060606060606061 4.145500221985037 -8.718843438527376 7.304973201123604
105     0.009090909090909091 4.116764722206059 -9.013703240410925 7.646269311193873    -0.923232323232323232 4.095877316964335 -8.384419172746297 7.938096631314786
106     0.009090909090909091 4.116764722206059 -9.013703240410925 7.646269311193873    -0.020202020202020202 3.821254002559911 -8.846060084703210 7.823237894245120
107     0.009090909090909091 4.116764722206059 -9.013703240410925 7.646269311193873     0.0                  4.324793470054711 -9.605700108711094 7.399805111433580
108     0.009090909090909091 4.116764722206059 -9.013703240410925 7.646269311193873     0.003030303030303030 4.058034972493230 -9.060786192138705 7.345371676977755
109     0.009090909090909091 4.116764722206059 -9.013703240410925 7.646269311193873    -0.010101010101010101 4.406641913259453 -8.997049837589687 7.626487830615369
110     0.009090909090909091 4.116764722206059 -9.013703240410925 7.646269311193873     0.005050505050505051 4.181675293623367 -9.065174124751213 7.652683191848708
111     0.009090909090909091 4.116764722206059 -9.013703240410925 7.646269311193873    -0.952525252525252525 4.176822201112082 -8.138091869509129 7.569490711924129
112     0.009090909090909091 4.116764722206059 -9.013703240410925 7.646269311193873     0.0                  4.211462113262602 -8.680384122788480 7.064623728522899
113     0.009090909090909091 4.116764722206059 -9.013703240410925 7.646269311193873     0.002020202020202020 4.045907723202459 -9.282323475581522 7.774613461672992
114     0.009090909090909091 4.116764722206059 -9.013703240410925 7.646269311193873    -0.764646464646464646 4.230867924576232 -8.708808407527748 7.964909215554244
115     0.009090909090909091 4.116764722206059 -9.013703240410925 7.646269311193873    -0.048484848484848485 4.155859970415457 -9.250620811507464 7.851310732522123
116     0.009090909090909091 4.116764722206059 -9.013703240410925 7.646269311193873    -0.007070707070707071 3.970376044482399 -8.852723054678105 7.652745089474418
117     0.009090909090909091 4.116764722206059 -9.013703240410925 7.646269311193873    -0.019191919191919192 4.020073702463431 -8.877194336040760 7.587008439667242
118     0.009090909090909091 4.116764722206059 -9.013703240410925 7.646269311193873    -0.013131313131313131 4.319324260849962 -8.807767794435450 7.833364526136463
119     0.009090909090909091 4.116764722206059 -9.013703240410925 7.646269311193873    -0.013131313131313131 3.518383624868382 -8.849138360732672 7.901739447289717
120     0.009090909090909091 4.116764722206059 -9.013703240410925 7.646269311193873     0.002020202020202020 4.161036629750506 -9.332384972800467 7.796110303031851
121     0.009090909090909091 4.116764722206059 -9.013703240410925 7.646269311193873     0.003030303030303030 3.798759881069040 -8.866056968657034 7.841015879126748
122     0.009090909090909091 4.116764722206059 -9.013703240410925 7.646269311193873     0.002020202020202020 4.168541593949201 -8.989782516208098 7.660408078445264
123     0.009090909090909091 4.116764722206059 -9.013703240410925 7.646269311193873     0.0                  4.767371599231320 -9.572474364923384 7.339992094795080
124     0.009090909090909091 4.116764722206059 -9.013703240410925 7.646269311193873    -0.152525252525252525 4.097496580554829 -8.884805721011293 8.008650980014474
125     0.009090909090909091 4.116764722206059 -9.013703240410925 7.646269311193873    -0.022222222222222222 4.062584918240492 -9.277689189307068 7.899930965365820
126     0.009090909090909091 4.116764722206059 -9.013703240410925 7.646269311193873     0.001010101010101010 4.226680108267747 -9.073472803792155 7.447204756287663
127     0.009090909090909091 4.116764722206059 -9.013703240410925 7.646269311193873    -0.025252525252525252 4.349287488302993 -8.555182100746165 7.430781168328773
128     0.009090909090909091 4.116764722206059 -9.013703240410925 7.646269311193873     0.001010101010101010 4.252909019342266 -8.735685851183634 7.205814959891320
129     0.009090909090909091 4.116764722206059 -9.013703240410925 7.646269311193873    -0.905050505050505051 4.880362142768171 -8.672321749694778 7.841670302054660
130     0.009090909090909091 4.116764722206059 -9.013703240410925 7.646269311193873     0.0                  3.928708968399047 -9.272624556384278 7.470854662003549
131     0.009090909090909091 4.116764722206059 -9.013703240410925 7.646269311193873     0.002020202020202020 4.519312207695292 -8.978331505921556 7.295369455675143
132     0.009090909090909091 4.116764722206059 -9.013703240410925 7.646269311193873    -0.013131313131313131 3.838100804116889 -9.386881040855435 8.090689306899124
133     0.009090909090909091 4.116764722206059 -9.013703240410925 7.646269311193873     0.0                  3.491117356682184 -8.763106752256027 7.257735264039809
134     0.009090909090909091 4.116764722206059 -9.013703240410925 7.646269311193873     0.008080808080808081 4.275797652627071 -9.002586020469330 7.552063656440916
135     0.009090909090909091 4.116764722206059 -9.013703240410925 7.646269311193873     0.0                  4.684675718982932 -8.782315476783351 7.061750086724404
136     0.009090909090909091 4.116764722206059 -9.013703240410925 7.646269311193873    -0.001010101010101010 4.110892257562871 -9.026784770011352 7.705224147987272
137     0.009090909090909091 4.116764722206059 -9.013703240410925 7.646269311193873    -0.018181818181818182 4.487110940077365 -9.381929348352934 8.080288744422754
138     0.009090909090909091 4.116764722206059 -9.013703240410925 7.646269311193873    -0.351515151515151515 4.356851714477859 -9.213724522195253 8.354823167064062
139     0.009090909090909091 4.116764722206059 -9.013703240410925 7.646269311193873     0.001010101010101010 3.818547818538705 -9.313864153756680 7.508780501765009
140     0.009090909090909091 4.116764722206059 -9.013703240410925 7.646269311193873     0.0                  3.959023635838730 -9.013220246996129 7.424922576093588
141     0.009090909090909091 4.116764722206059 -9.013703240410925 7.646269311193873    -0.011111111111111111 4.124704219580186 -8.991876978223786 7.627007824651678
142     0.009090909090909091 4.116764722206059 -9.013703240410925 7.646269311193873     0.001010101010101010 4.500182618830216 -9.394762015875683 7.686548577218646
143     0.009090909090909091 4.116764722206059 -9.013703240410925 7.646269311193873     0.010101010101010101 3.667174783365787 -9.006866675550887 7.953245048669014
144     0.010101010101010101 3.667174783365787 -9.006866675550887 7.953245048669014    -0.001010101010101010 3.663994697380272 -9.010159384143842 7.953428380878250
145     0.010101010101010101 3.667174783365787 -9.006866675550887 7.953245048669014     0.008080808080808081 3.858631772557449 -9.170781531578282 8.058505831381260
146     0.010101010101010101 3.667174783365787 -9.006866675550887 7.953245048669014    -0.001010101010101010 3.585459772819658 -9.122965226732202 7.934733391889754
147     0.010101010101010101 3.667174783365787 -9.006866675550887 7.953245048669014    -0.007070707070707071 3.839754859554811 -8.451224932106513 7.271573964184595
148     0.010101010101010101 3.667174783365787 -9.006866675550887 7.953245048669014    -0.742424242424242424 3.727292172696792 -8.801673845689836 8.210112060720704
149     0.010101010101010101 3.667174783365787 -9.006866675550887 7.953245048669014    -0.008080808080808081 3.718160845254907 -9.019147258276764 7.922942251654121
150     0.010101010101010101 3.667174783365787 -9.006866675550887 7.953245048669014    -0.014141414141414141 3.609993585666649 -9.079352397600383 8.104227598182652
151     0.010101010101010101 3.667174783365787 -9.006866675550887 7.953245048669014    -0.015151515151515152 3.370777629928740 -9.051742001794356 7.985432346048833
152     0.010101010101010101 3.667174783365787 -9.006866675550887 7.953245048669014    -0.007070707070707071 3.784792797536413 -9.034818275963733 7.910442655347943
153     0.010101010101010101 3.667174783365787 -9.006866675550887 7.953245048669014    -0.007070707070707071 3.748994055386130 -8.954015478049831 7.914248429235314
154     0.010101010101010101 3.667174783365787 -9.006866675550887 7.953245048669014     0.0                  3.837377851739622 -8.573453537074482 7.483803144562161
155     0.010101010101010101 3.667174783365787 -9.006866675550887 7.953245048669014    -0.021212121212121212 3.728744380561056 -9.143858464828220 7.863136704695708
156     0.010101010101010101 3.667174783365787 -9.006866675550887 7.953245048669014     0.001010101010101010 3.691047734828536 -9.399135890980975 7.767447511789874
157     0.010101010101010101 3.667174783365787 -9.006866675550887 7.953245048669014    -0.023232323232323232 3.809491434963635 -9.050696411777764 7.816939824616786
158     0.010101010101010101 3.667174783365787 -9.006866675550887 7.953245048669014    -0.012121212121212121 3.192783645014199 -8.913746078810025 8.086137291525418
159     0.010101010101010101 3.667174783365787 -9.006866675550887 7.953245048669014    -0.032323232323232323 3.474274724552315 -9.044011020410142 8.186897377542639
160     0.010101010101010101 3.667174783365787 -9.006866675550887 7.953245048669014     0.004040404040404040 3.707902014867648 -8.892700635510960 7.928086483575367
161     0.010101010101010101 3.667174783365787 -9.006866675550887 7.953245048669014    -0.885858585858585859 3.772270932535188 -9.191421296807220 9.045120487732659
162     0.010101010101010101 3.667174783365787 -9.006866675550887 7.953245048669014    -0.001010101010101010 3.515907901609612 -9.119042024981372 8.144952323027514
163     0.010101010101010101 3.667174783365787 -9.006866675550887 7.953245048669014    -0.020202020202020202 3.625844982006591 -9.025818040652520 8.056837767501573
164     0.010101010101010101 3.667174783365787 -9.006866675550887 7.953245048669014     0.003030303030303030 3.668587815701367 -9.160911685602684 7.972878177018694
165     0.010101010101010101 3.667174783365787 -9.006866675550887 7.953245048669014    -0.001010101010101010 3.741473050154108 -9.083918495381754 8.061713999918279
166     0.010101010101010101 3.667174783365787 -9.006866675550887 7.953245048669014    -0.043434343434343434 3.507057423265085 -8.469835487340347 7.684126678525282
167     0.010101010101010101 3.667174783365787 -9.006866675550887 7.953245048669014    -0.115151515151515152 3.895746497838474 -8.870116879728476 8.043917052274638
168     0.010101010101010101 3.667174783365787 -9.006866675550887 7.953245048669014    -0.010101010101010101 3.060660138603508 -8.986054504435135 8.066066244802624
169     0.010101010101010101 3.667174783365787 -9.006866675550887 7.953245048669014    -0.011111111111111111 3.583729435113920 -9.039359978382612 7.790443218332237
170     0.010101010101010101 3.667174783365787 -9.006866675550887 7.953245048669014    -0.960606060606060606 4.082563023241865 -8.625443786371873 8.184363289471591
171     0.010101010101010101 3.667174783365787 -9.006866675550887 7.953245048669014    -0.007070707070707071 3.667018443496571 -9.018065497993017 7.935861270481577
172     0.010101010101010101 3.667174783365787 -9.006866675550887 7.953245048669014     0.011111111111111111 3.399366414901297 -9.475495440158182 8.458021900581487
173     0.011111111111111111 3.399366414901297 -9.475495440158182 8.458021900581487    -0.188888888888888889 3.942082133031496 -9.393494303662230 8.592069159833482
174     0.011111111111111111 3.399366414901297 -9.475495440158182 8.458021900581487     0.0                  3.158862140504439 -9.875658707510944 8.050202573796879
175     0.011111111111111111 3.399366414901297 -9.475495440158182 8.458021900581487     0.002020202020202020 3.536722548843811 -9.796406783685317 8.162993712329240
176     0.011111111111111111 3.399366414901297 -9.475495440158182 8.458021900581487    -0.857575757575757576 2.890552220067700 -8.950952262185513 9.058067848395085
177     0.011111111111111111 3.399366414901297 -9.475495440158182 8.458021900581487    -0.010101010101010101 3.390599663747455 -9.477092715575305 8.476892747515642
178     0.011111111111111111 3.399366414901297 -9.475495440158182 8.458021900581487     0.005050505050505051 2.833402535195609 -9.677603129628968 8.402260942716683
179     0.011111111111111111 3.399366414901297 -9.475495440158182 8.458021900581487    -0.007070707070707071 3.355357725423058 -9.410274524366130 8.420580937005024
180     0.011111111111111111 3.399366414901297 -9.475495440158182 8.458021900581487     0.002020202020202020 3.434959010735462 -9.399774088522422 7.828952472195129
181     0.011111111111111111 3.399366414901297 -9.475495440158182 8.458021900581487     0.004040404040404040 3.046884319737151 -9.310891800598120 8.366120259765014
182     0.011111111111111111 3.399366414901297 -9.475495440158182 8.458021900581487    -0.002020202020202020 3.193294882945513 -9.828043998019002 8.619194402902426
183     0.011111111111111111 3.399366414901297 -9.475495440158182 8.458021900581487    -0.007070707070707071 2.680637644791385 -9.253649096473055 8.404132318060217
184     0.011111111111111111 3.399366414901297 -9.475495440158182 8.458021900581487    -0.164646464646464646 3.363492457572484 -8.984456249801964 8.325514650554520
185     0.011111111111111111 3.399366414901297 -9.475495440158182 8.458021900581487     0.0                  2.963451255458957 -9.537230282986260 7.779740448000353
186     0.011111111111111111 3.399366414901297 -9.475495440158182 8.458021900581487    -0.014141414141414141 3.601909556888175 -9.212917422203688 8.322863533230066
187     0.011111111111111111 3.399366414901297 -9.475495440158182 8.458021900581487     0.003030303030303030 3.599186153519354 -9.869409332600153 8.760876465966009
188     0.011111111111111111 3.399366414901297 -9.475495440158182 8.458021900581487    -0.101010101010101010 3.463285158019803 -9.329000413198852 8.631673721977500
189     0.011111111111111111 3.399366414901297 -9.475495440158182 8.458021900581487    -0.020202020202020202 3.620202549031318 -9.559038309075431 8.320554486709407
190     0.011111111111111111 3.399366414901297 -9.475495440158182 8.458021900581487     0.002020202020202020 3.389967423505046 -9.763744109795962 8.375095221069484
191     0.011111111111111111 3.399366414901297 -9.475495440158182 8.458021900581487     0.005050505050505051 3.615085115282279 -10.07280030918237 9.208927475225739
192     0.011111111111111111 3.399366414901297 -9.475495440158182 8.458021900581487     0.007070707070707071 3.404956938031555 -9.490774406933246 8.380808173386152
193     0.011111111111111111 3.399366414901297 -9.475495440158182 8.458021900581487     0.0                  3.105854170765263 -9.457167576985006 7.583878642990656
194     0.011111111111111111 3.399366414901297 -9.475495440158182 8.458021900581487    -0.002020202020202020 2.709706910176103 -8.940840104890924 7.907295504094232
195     0.011111111111111111 3.399366414901297 -9.475495440158182 8.458021900581487    -0.912121212121212121 3.520384620592007 -9.210087247083667 8.980459314964225
196     0.011111111111111111 3.399366414901297 -9.475495440158182 8.458021900581487     0.005050505050505051 3.129893021482115 -9.284927074712812 8.297037078640837
197     0.011111111111111111 3.399366414901297 -9.475495440158182 8.458021900581487    -0.010101010101010101 3.176125310171420 -9.725180827227755 9.037842352644551
198     0.011111111111111111 3.399366414901297 -9.475495440158182 8.458021900581487     0.013131313131313131 3.397928425275989 -9.476021622426135 8.459566164611328
199     0.013131313131313131 3.397928425275989 -9.476021622426135 8.459566164611328    -0.018181818181818182 3.488187515970522 -9.543945222631667 8.575390150992302
